territory_id,datum,year,month,hcp_tier,rep_tenure,calls,samples_dropped,digital_touches,competitor_share,market_access,seasonality_idx,base_rx,rx_volume
TER_005,2016-04-30,2016,4,1,6,8,13,0,0.377,4,1.104,896.07,546.2
TER_005,2016-05-31,2016,5,1,6,9,14,4,0.636,4,1.06,896.07,561.65
TER_005,2016-06-30,2016,6,1,6,8,11,10,0.1,4,1.0,896.07,684.68
TER_005,2016-07-31,2016,7,1,6,5,5,3,0.194,4,0.94,896.07,528.29
TER_005,2016-08-31,2016,8,1,6,11,17,9,0.508,4,0.896,896.07,648.26
TER_005,2016-09-30,2016,9,1,6,6,9,4,0.212,4,0.88,896.07,533.03
TER_005,2016-10-31,2016,10,1,6,9,13,6,0.546,4,0.896,896.07,480.44
TER_005,2016-11-30,2016,11,1,6,4,3,0,0.461,4,0.94,896.07,397.98
TER_005,2016-12-31,2016,12,1,6,8,13,2,0.374,4,1.0,896.07,562.21
TER_005,2017-01-31,2017,1,1,6,8,11,4,0.712,4,1.06,896.07,486.14
TER_005,2017-02-28,2017,2,1,6,5,6,7,0.383,4,1.104,896.07,465.07
TER_005,2017-03-31,2017,3,1,6,9,13,7,0.219,4,1.12,896.07,652.2
TER_005,2017-04-30,2017,4,1,6,10,16,0,0.1,4,1.104,896.07,692.7
TER_005,2017-05-31,2017,5,1,6,6,9,5,0.231,4,1.06,896.07,624.43
TER_005,2017-06-30,2017,6,1,6,11,19,4,0.511,4,1.0,896.07,650.77
TER_005,2017-07-31,2017,7,1,6,9,12,4,0.24,4,0.94,896.07,687.54
TER_005,2017-08-31,2017,8,1,6,8,14,3,0.356,4,0.896,896.07,620.57
TER_005,2017-09-30,2017,9,1,6,3,5,2,0.365,4,0.88,896.07,413.26
TER_005,2017-10-31,2017,10,1,6,11,18,6,0.345,4,0.896,896.07,685.5
TER_005,2017-11-30,2017,11,1,6,12,15,10,0.56,4,0.94,896.07,671.67
TER_005,2017-12-31,2017,12,1,6,7,12,5,0.113,4,1.0,896.07,623.0
TER_005,2018-01-31,2018,1,1,6,11,17,8,0.537,4,1.06,896.07,608.0
TER_005,2018-02-28,2018,2,1,6,10,14,7,0.285,4,1.104,896.07,750.22
TER_005,2018-03-31,2018,3,1,6,8,10,8,0.26,4,1.12,896.07,578.79
TER_005,2018-04-30,2018,4,1,6,2,2,1,0.504,4,1.104,896.07,356.0
TER_005,2018-05-31,2018,5,1,6,5,7,3,0.613,4,1.06,896.07,363.19
TER_005,2018-06-30,2018,6,1,6,8,12,4,0.538,4,1.0,896.07,513.86
TER_005,2018-07-31,2018,7,1,6,6,10,2,0.507,4,0.94,896.07,529.92
TER_005,2018-08-31,2018,8,1,6,6,8,5,0.737,4,0.896,896.07,447.47
TER_005,2018-09-30,2018,9,1,6,8,10,6,0.357,4,0.88,896.07,564.93
TER_005,2018-10-31,2018,10,1,6,9,15,4,0.523,4,0.896,896.07,601.54
TER_005,2018-11-30,2018,11,1,6,8,9,4,0.474,4,0.94,896.07,483.44
TER_005,2018-12-31,2018,12,1,6,7,8,5,0.332,4,1.0,896.07,583.99
TER_005,2019-01-31,2019,1,1,6,5,6,2,0.422,4,1.06,896.07,497.48
TER_005,2019-02-28,2019,2,1,6,10,12,6,0.179,4,1.104,896.07,737.53
TER_005,2019-03-31,2019,3,1,6,7,10,3,0.686,4,1.12,896.07,511.07
TER_005,2019-04-30,2019,4,1,6,8,11,4,0.489,4,1.104,896.07,563.63
TER_005,2019-05-31,2019,5,1,6,8,13,3,0.152,4,1.06,896.07,606.14
TER_005,2019-06-30,2019,6,1,6,5,9,4,0.366,4,1.0,896.07,486.66
TER_005,2019-07-31,2019,7,1,6,9,11,6,0.571,4,0.94,896.07,533.06
TER_005,2019-08-31,2019,8,1,6,5,8,5,0.1,4,0.896,896.07,585.3
TER_005,2019-09-30,2019,9,1,6,9,15,5,0.303,4,0.88,896.07,616.34
TER_005,2019-10-31,2019,10,1,6,11,16,10,0.753,4,0.896,896.07,573.15
TER_006,2014-01-31,2014,1,2,9,11,15,7,0.363,4,1.06,560.57,630.26
TER_006,2014-02-28,2014,2,2,9,12,17,8,0.299,4,1.104,560.57,670.53
TER_006,2014-03-31,2014,3,2,9,6,6,1,0.433,4,1.12,560.57,378.22
TER_006,2014-04-30,2014,4,2,9,6,9,3,0.737,4,1.104,560.57,291.72
TER_006,2014-05-31,2014,5,2,9,12,15,3,0.66,4,1.06,560.57,527.64
TER_006,2014-06-30,2014,6,2,9,10,19,10,0.76,4,1.0,560.57,529.32
TER_006,2014-07-31,2014,7,2,9,11,15,8,0.231,4,0.94,560.57,539.93
TER_006,2014-08-31,2014,8,2,9,13,16,5,0.137,4,0.896,560.57,597.26
TER_006,2014-09-30,2014,9,2,9,9,11,6,0.473,4,0.88,560.57,479.76
TER_006,2014-10-31,2014,10,2,9,12,17,6,0.114,4,0.896,560.57,676.42
TER_006,2014-11-30,2014,11,2,9,11,17,5,0.347,4,0.94,560.57,619.72
TER_006,2014-12-31,2014,12,2,9,8,15,4,0.508,4,1.0,560.57,480.96
TER_006,2015-01-31,2015,1,2,9,8,10,7,0.458,4,1.06,560.57,499.97
TER_006,2015-02-28,2015,2,2,9,9,11,2,0.477,4,1.104,560.57,483.88
TER_006,2015-03-31,2015,3,2,9,14,23,8,0.538,4,1.12,560.57,638.62
TER_006,2015-04-30,2015,4,2,9,10,17,2,0.417,4,1.104,560.57,587.19
TER_006,2015-05-31,2015,5,2,9,13,18,9,0.1,4,1.06,560.57,667.78
TER_006,2015-06-30,2015,6,2,9,5,4,1,0.299,4,1.0,560.57,451.04
TER_006,2015-07-31,2015,7,2,9,14,21,7,0.392,4,0.94,560.57,621.02
TER_006,2015-08-31,2015,8,2,9,8,11,6,0.285,4,0.896,560.57,522.49
TER_006,2015-09-30,2015,9,2,9,12,16,7,0.41,4,0.88,560.57,617.24
TER_006,2015-10-31,2015,10,2,9,8,11,5,0.71,4,0.896,560.57,378.78
TER_006,2015-11-30,2015,11,2,9,3,3,1,0.351,4,0.94,560.57,357.91
TER_006,2015-12-31,2015,12,2,9,8,10,6,0.386,4,1.0,560.57,497.93
TER_006,2016-01-31,2016,1,2,9,10,15,4,0.78,4,1.06,560.57,384.27
TER_006,2016-02-29,2016,2,2,9,3,3,2,0.739,4,1.104,560.57,239.89
TER_006,2016-03-31,2016,3,2,9,8,11,5,0.802,4,1.12,560.57,373.53
TER_006,2016-04-30,2016,4,2,9,5,10,2,0.4,4,1.104,560.57,449.86
TER_006,2016-05-31,2016,5,2,9,10,15,8,0.392,4,1.06,560.57,547.91
TER_006,2016-06-30,2016,6,2,9,4,5,2,0.444,4,1.0,560.57,324.96
TER_006,2016-07-31,2016,7,2,9,8,11,1,0.437,4,0.94,560.57,501.72
TER_006,2016-08-31,2016,8,2,9,11,16,8,0.321,4,0.896,560.57,564.71
TER_006,2016-09-30,2016,9,2,9,13,17,12,0.399,4,0.88,560.57,656.82
TER_006,2016-10-31,2016,10,2,9,13,21,4,0.1,4,0.896,560.57,744.29
TER_006,2016-11-30,2016,11,2,9,6,11,3,0.328,4,0.94,560.57,475.01
TER_006,2016-12-31,2016,12,2,9,13,20,2,0.365,4,1.0,560.57,609.94
TER_006,2017-01-31,2017,1,2,9,6,9,1,0.391,4,1.06,560.57,401.1
TER_006,2017-02-28,2017,2,2,9,10,12,7,0.798,4,1.104,560.57,419.39
TER_006,2017-03-31,2017,3,2,9,11,13,8,0.3,4,1.12,560.57,610.97
TER_006,2017-04-30,2017,4,2,9,9,14,7,0.1,4,1.104,560.57,593.89
TER_006,2017-05-31,2017,5,2,9,8,11,2,0.281,4,1.06,560.57,455.11
TER_006,2017-06-30,2017,6,2,9,6,9,2,0.647,4,1.0,560.57,424.08
TER_006,2017-07-31,2017,7,2,9,8,11,8,0.393,4,0.94,560.57,466.82
TER_006,2017-08-31,2017,8,2,9,15,17,15,0.643,4,0.896,560.57,607.59
TER_006,2017-09-30,2017,9,2,9,6,5,8,0.218,4,0.88,560.57,441.51
TER_006,2017-10-31,2017,10,2,9,16,19,17,0.1,4,0.896,560.57,784.4
TER_006,2017-11-30,2017,11,2,9,10,14,8,0.194,4,0.94,560.57,621.63
TER_006,2017-12-31,2017,12,2,9,8,8,5,0.328,4,1.0,560.57,476.24
TER_006,2018-01-31,2018,1,2,9,8,10,5,0.307,4,1.06,560.57,542.26
TER_006,2018-02-28,2018,2,2,9,4,9,3,0.582,4,1.104,560.57,325.66
TER_006,2018-03-31,2018,3,2,9,7,8,5,0.219,4,1.12,560.57,504.13
TER_006,2018-04-30,2018,4,2,9,11,13,11,0.532,4,1.104,560.57,548.5
TER_006,2018-05-31,2018,5,2,9,9,9,4,0.208,4,1.06,560.57,542.38
TER_006,2018-06-30,2018,6,2,9,6,9,1,0.556,4,1.0,560.57,384.2
TER_006,2018-07-31,2018,7,2,9,8,14,4,0.385,4,0.94,560.57,495.09
TER_006,2018-08-31,2018,8,2,9,12,15,6,0.257,4,0.896,560.57,583.85
TER_006,2018-09-30,2018,9,2,9,13,17,13,0.699,4,0.88,560.57,586.81
TER_006,2018-10-31,2018,10,2,9,7,14,5,0.321,4,0.896,560.57,522.05
TER_006,2018-11-30,2018,11,2,9,7,11,1,0.1,4,0.94,560.57,560.35
TER_006,2018-12-31,2018,12,2,9,12,16,12,0.137,4,1.0,560.57,645.98
TER_006,2019-01-31,2019,1,2,9,15,21,10,0.448,4,1.06,560.57,647.19
TER_006,2019-02-28,2019,2,2,9,10,16,10,0.549,4,1.104,560.57,577.53
TER_006,2019-03-31,2019,3,2,9,10,15,7,0.424,4,1.12,560.57,524.07
TER_006,2019-04-30,2019,4,2,9,7,9,6,0.371,4,1.104,560.57,474.31
TER_006,2019-05-31,2019,5,2,9,11,19,7,0.372,4,1.06,560.57,639.19
TER_006,2019-06-30,2019,6,2,9,10,13,3,0.253,4,1.0,560.57,559.24
TER_006,2019-07-31,2019,7,2,9,6,6,6,0.39,4,0.94,560.57,398.16
TER_006,2019-08-31,2019,8,2,9,12,16,14,0.512,4,0.896,560.57,542.91
TER_006,2019-09-30,2019,9,2,9,5,11,3,0.589,4,0.88,560.57,327.52
TER_006,2019-10-31,2019,10,2,9,14,19,11,0.541,4,0.896,560.57,615.71
TER_007,2014-01-31,2014,1,2,4,9,14,4,0.189,3,1.06,640.93,533.28
TER_007,2014-02-28,2014,2,2,4,10,13,7,0.286,3,1.104,640.93,488.57
TER_007,2014-03-31,2014,3,2,4,5,6,1,0.313,3,1.12,640.93,352.59
TER_007,2014-04-30,2014,4,2,4,6,10,2,0.3,3,1.104,640.93,396.53
TER_007,2014-05-31,2014,5,2,4,8,13,3,0.339,3,1.06,640.93,453.65
TER_007,2014-06-30,2014,6,2,4,8,12,6,0.604,3,1.0,640.93,394.65
TER_007,2014-07-31,2014,7,2,4,7,7,2,0.707,3,0.94,640.93,271.14
TER_007,2014-08-31,2014,8,2,4,6,8,5,0.481,3,0.896,640.93,321.32
TER_007,2014-09-30,2014,9,2,4,6,7,5,0.726,3,0.88,640.93,230.3
TER_007,2014-10-31,2014,10,2,4,4,4,0,0.399,3,0.896,640.93,270.52
TER_007,2014-11-30,2014,11,2,4,8,10,7,0.459,3,0.94,640.93,396.66
TER_007,2014-12-31,2014,12,2,4,7,12,4,0.269,3,1.0,640.93,466.71
TER_007,2015-01-31,2015,1,2,4,6,11,1,0.281,3,1.06,640.93,341.55
TER_007,2015-02-28,2015,2,2,4,5,7,5,0.147,3,1.104,640.93,459.63
TER_007,2015-03-31,2015,3,2,4,15,18,11,0.436,3,1.12,640.93,578.22
TER_007,2015-04-30,2015,4,2,4,6,5,5,0.211,3,1.104,640.93,343.8
TER_007,2015-05-31,2015,5,2,4,5,6,2,0.325,3,1.06,640.93,325.39
TER_007,2015-06-30,2015,6,2,4,6,10,7,0.693,3,1.0,640.93,292.34
TER_007,2015-07-31,2015,7,2,4,7,10,4,0.118,3,0.94,640.93,463.64
TER_007,2015-08-31,2015,8,2,4,14,23,7,0.455,3,0.896,640.93,621.93
TER_007,2015-09-30,2015,9,2,4,7,12,4,0.439,3,0.88,640.93,384.49
TER_007,2015-10-31,2015,10,2,4,4,4,0,0.422,3,0.896,640.93,322.47
TER_007,2015-11-30,2015,11,2,4,9,13,3,0.726,3,0.94,640.93,356.03
TER_007,2015-12-31,2015,12,2,4,7,9,6,0.684,3,1.0,640.93,289.51
TER_007,2016-01-31,2016,1,2,4,10,17,8,0.51,3,1.06,640.93,504.36
TER_007,2016-02-29,2016,2,2,4,5,10,2,0.223,3,1.104,640.93,420.76
TER_007,2016-03-31,2016,3,2,4,7,11,7,0.55,3,1.12,640.93,392.87
TER_007,2016-04-30,2016,4,2,4,5,7,1,0.539,3,1.104,640.93,280.88
TER_007,2016-05-31,2016,5,2,4,6,11,8,0.678,3,1.06,640.93,342.82
TER_007,2016-06-30,2016,6,2,4,4,5,4,0.377,3,1.0,640.93,286.96
TER_007,2016-07-31,2016,7,2,4,5,10,2,0.141,3,0.94,640.93,433.74
TER_007,2016-08-31,2016,8,2,4,11,16,8,0.311,3,0.896,640.93,522.08
TER_007,2016-09-30,2016,9,2,4,9,15,3,0.572,3,0.88,640.93,391.76
TER_007,2016-10-31,2016,10,2,4,4,3,2,0.539,3,0.896,640.93,242.36
TER_007,2016-11-30,2016,11,2,4,7,12,3,0.153,3,0.94,640.93,527.73
TER_007,2016-12-31,2016,12,2,4,7,13,7,0.663,3,1.0,640.93,339.27
TER_007,2017-01-31,2017,1,2,4,6,8,0,0.809,3,1.06,640.93,253.64
TER_007,2017-02-28,2017,2,2,4,10,14,7,0.1,3,1.104,640.93,540.48
TER_007,2017-03-31,2017,3,2,4,6,7,1,0.685,3,1.12,640.93,227.6
TER_007,2017-04-30,2017,4,2,4,8,12,5,0.575,3,1.104,640.93,320.14
TER_007,2017-05-31,2017,5,2,4,8,11,1,0.416,3,1.06,640.93,389.62
TER_007,2017-06-30,2017,6,2,4,9,10,3,0.524,3,1.0,640.93,399.19
TER_007,2017-07-31,2017,7,2,4,17,23,8,0.51,3,0.94,640.93,645.64
TER_007,2017-08-31,2017,8,2,4,9,11,2,0.1,3,0.896,640.93,472.77
TER_007,2017-09-30,2017,9,2,4,10,13,7,0.185,3,0.88,640.93,564.26
TER_007,2017-10-31,2017,10,2,4,4,8,7,0.536,3,0.896,640.93,305.07
TER_007,2017-11-30,2017,11,2,4,10,13,2,0.519,3,0.94,640.93,461.36
TER_007,2017-12-31,2017,12,2,4,8,10,5,0.405,3,1.0,640.93,362.37
TER_007,2018-01-31,2018,1,2,4,6,12,6,0.51,3,1.06,640.93,377.59
TER_007,2018-02-28,2018,2,2,4,9,12,5,0.792,3,1.104,640.93,335.11
TER_007,2018-03-31,2018,3,2,4,5,8,2,0.609,3,1.12,640.93,256.86
TER_007,2018-04-30,2018,4,2,4,10,15,5,0.425,3,1.104,640.93,508.92
TER_007,2018-05-31,2018,5,2,4,5,8,3,0.542,3,1.06,640.93,279.06
TER_007,2018-06-30,2018,6,2,4,13,17,5,0.233,3,1.0,640.93,574.53
TER_007,2018-07-31,2018,7,2,4,5,6,0,0.334,3,0.94,640.93,330.81
TER_007,2018-08-31,2018,8,2,4,6,10,5,0.343,3,0.896,640.93,369.21
TER_007,2018-09-30,2018,9,2,4,7,10,5,0.1,3,0.88,640.93,488.26
TER_007,2018-10-31,2018,10,2,4,6,10,5,0.1,3,0.896,640.93,470.41
TER_007,2018-11-30,2018,11,2,4,8,14,3,0.299,3,0.94,640.93,502.89
TER_007,2018-12-31,2018,12,2,4,6,11,0,0.214,3,1.0,640.93,420.13
TER_007,2019-01-31,2019,1,2,4,7,9,4,0.209,3,1.06,640.93,440.84
TER_007,2019-02-28,2019,2,2,4,7,8,3,0.491,3,1.104,640.93,313.49
TER_007,2019-03-31,2019,3,2,4,6,9,6,0.566,3,1.12,640.93,337.77
TER_007,2019-04-30,2019,4,2,4,7,12,6,0.782,3,1.104,640.93,315.86
TER_007,2019-05-31,2019,5,2,4,9,10,9,0.733,3,1.06,640.93,339.53
TER_007,2019-06-30,2019,6,2,4,8,10,4,0.36,3,1.0,640.93,402.87
TER_007,2019-07-31,2019,7,2,4,4,5,3,0.17,3,0.94,640.93,343.8
TER_007,2019-08-31,2019,8,2,4,8,11,4,0.38,3,0.896,640.93,399.02
TER_007,2019-09-30,2019,9,2,4,6,8,1,0.401,3,0.88,640.93,297.97
TER_007,2019-10-31,2019,10,2,4,6,7,5,0.214,3,0.896,640.93,405.74
TER_008,2014-01-31,2014,1,3,6,9,11,6,0.487,9,1.06,572.41,507.96
TER_008,2014-02-28,2014,2,3,6,9,12,7,0.291,9,1.104,572.41,568.25
TER_008,2014-03-31,2014,3,3,6,6,9,8,0.1,9,1.12,572.41,629.15
TER_008,2014-04-30,2014,4,3,6,9,14,4,0.85,9,1.104,572.41,436.6
TER_008,2014-05-31,2014,5,3,6,10,17,5,0.1,9,1.06,572.41,638.79
TER_008,2014-06-30,2014,6,3,6,5,8,3,0.749,9,1.0,572.41,368.39
TER_008,2014-07-31,2014,7,3,6,8,13,7,0.159,9,0.94,572.41,651.87
TER_008,2014-08-31,2014,8,3,6,7,9,5,0.471,9,0.896,572.41,409.47
TER_008,2014-09-30,2014,9,3,6,8,13,9,0.101,9,0.88,572.41,679.72
TER_008,2014-10-31,2014,10,3,6,11,18,13,0.85,9,0.896,572.41,476.46
TER_008,2014-11-30,2014,11,3,6,5,10,6,0.252,9,0.94,572.41,539.89
TER_008,2014-12-31,2014,12,3,6,5,8,5,0.26,9,1.0,572.41,513.61
TER_008,2015-01-31,2015,1,3,6,3,4,1,0.319,9,1.06,572.41,372.51
TER_008,2015-02-28,2015,2,3,6,14,19,12,0.244,9,1.104,572.41,704.76
TER_008,2015-03-31,2015,3,3,6,9,14,2,0.445,9,1.12,572.41,548.61
TER_008,2015-04-30,2015,4,3,6,11,17,6,0.438,9,1.104,572.41,587.72
TER_008,2015-05-31,2015,5,3,6,10,16,8,0.431,9,1.06,572.41,608.33
TER_008,2015-06-30,2015,6,3,6,10,15,7,0.842,9,1.0,572.41,455.55
TER_008,2015-07-31,2015,7,3,6,4,6,1,0.22,9,0.94,572.41,419.47
TER_008,2015-08-31,2015,8,3,6,10,10,5,0.243,9,0.896,572.41,575.55
TER_008,2015-09-30,2015,9,3,6,13,19,10,0.334,9,0.88,572.41,650.35
TER_008,2015-10-31,2015,10,3,6,9,13,7,0.594,9,0.896,572.41,462.88
TER_008,2015-11-30,2015,11,3,6,6,8,2,0.294,9,0.94,572.41,508.8
TER_008,2015-12-31,2015,12,3,6,11,16,3,0.323,9,1.0,572.41,615.91
TER_008,2016-01-31,2016,1,3,6,8,9,5,0.537,9,1.06,572.41,473.28
TER_008,2016-02-29,2016,2,3,6,14,21,11,0.367,9,1.104,572.41,749.69
TER_008,2016-03-31,2016,3,3,6,12,21,5,0.493,9,1.12,572.41,665.97
TER_008,2016-04-30,2016,4,3,6,9,12,9,0.168,9,1.104,572.41,613.46
TER_008,2016-05-31,2016,5,3,6,7,4,4,0.367,9,1.06,572.41,460.95
TER_008,2016-06-30,2016,6,3,6,5,7,4,0.128,9,1.0,572.41,566.84
TER_008,2016-07-31,2016,7,3,6,9,9,5,0.345,9,0.94,572.41,517.07
TER_008,2016-08-31,2016,8,3,6,8,10,3,0.57,9,0.896,572.41,503.13
TER_008,2016-09-30,2016,9,3,6,11,17,11,0.336,9,0.88,572.41,600.35
TER_008,2016-10-31,2016,10,3,6,5,6,2,0.243,9,0.896,572.41,488.27
TER_008,2016-11-30,2016,11,3,6,10,13,9,0.687,9,0.94,572.41,528.89
TER_008,2016-12-31,2016,12,3,6,5,6,2,0.164,9,1.0,572.41,510.22
TER_008,2017-01-31,2017,1,3,6,3,2,0,0.199,9,1.06,572.41,453.0
TER_008,2017-02-28,2017,2,3,6,11,17,4,0.233,9,1.104,572.41,670.96
TER_008,2017-03-31,2017,3,3,6,12,18,4,0.411,9,1.12,572.41,604.6
TER_008,2017-04-30,2017,4,3,6,7,9,6,0.53,9,1.104,572.41,467.13
TER_008,2017-05-31,2017,5,3,6,9,11,4,0.129,9,1.06,572.41,612.92
TER_008,2017-06-30,2017,6,3,6,7,12,3,0.343,9,1.0,572.41,496.39
TER_008,2017-07-31,2017,7,3,6,5,5,0,0.341,9,0.94,572.41,405.6
TER_008,2017-08-31,2017,8,3,6,11,17,2,0.395,9,0.896,572.41,562.08
TER_008,2017-09-30,2017,9,3,6,14,20,8,0.54,9,0.88,572.41,612.28
TER_008,2017-10-31,2017,10,3,6,13,18,7,0.33,9,0.896,572.41,686.74
TER_008,2017-11-30,2017,11,3,6,12,18,9,0.463,9,0.94,572.41,575.46
TER_008,2017-12-31,2017,12,3,6,8,10,5,0.814,9,1.0,572.41,390.32
TER_008,2018-01-31,2018,1,3,6,6,12,4,0.464,9,1.06,572.41,501.41
TER_008,2018-02-28,2018,2,3,6,12,17,5,0.366,9,1.104,572.41,671.55
TER_008,2018-03-31,2018,3,3,6,8,15,2,0.411,9,1.12,572.41,551.71
TER_008,2018-04-30,2018,4,3,6,11,15,8,0.425,9,1.104,572.41,596.82
TER_008,2018-05-31,2018,5,3,6,7,9,4,0.404,9,1.06,572.41,494.56
TER_008,2018-06-30,2018,6,3,6,11,16,8,0.152,9,1.0,572.41,662.5
TER_008,2018-07-31,2018,7,3,6,11,16,9,0.3,9,0.94,572.41,644.93
TER_008,2018-08-31,2018,8,3,6,12,17,5,0.461,9,0.896,572.41,578.48
TER_008,2018-09-30,2018,9,3,6,8,12,8,0.581,9,0.88,572.41,475.55
TER_008,2018-10-31,2018,10,3,6,13,19,7,0.366,9,0.896,572.41,697.77
TER_008,2018-11-30,2018,11,3,6,8,11,5,0.305,9,0.94,572.41,526.36
TER_008,2018-12-31,2018,12,3,6,12,17,7,0.288,9,1.0,572.41,704.06
TER_008,2019-01-31,2019,1,3,6,9,11,4,0.846,9,1.06,572.41,428.53
TER_008,2019-02-28,2019,2,3,6,10,17,4,0.391,9,1.104,572.41,552.3
TER_008,2019-03-31,2019,3,3,6,8,11,10,0.194,9,1.12,572.41,601.68
TER_008,2019-04-30,2019,4,3,6,7,10,6,0.518,9,1.104,572.41,437.84
TER_008,2019-05-31,2019,5,3,6,4,2,4,0.139,9,1.06,572.41,459.59
TER_008,2019-06-30,2019,6,3,6,12,15,2,0.437,9,1.0,572.41,570.56
TER_008,2019-07-31,2019,7,3,6,12,18,8,0.1,9,0.94,572.41,736.47
TER_008,2019-08-31,2019,8,3,6,10,12,5,0.377,9,0.896,572.41,546.02
TER_008,2019-09-30,2019,9,3,6,9,12,9,0.532,9,0.88,572.41,490.05
TER_008,2019-10-31,2019,10,3,6,5,9,2,0.418,9,0.896,572.41,418.57
TER_009,2014-01-31,2014,1,2,9,13,19,7,0.418,7,1.06,652.63,740.09
TER_009,2014-02-28,2014,2,2,9,6,8,2,0.163,7,1.104,652.63,591.41
TER_009,2014-03-31,2014,3,2,9,10,12,5,0.286,7,1.12,652.63,636.68
TER_009,2014-04-30,2014,4,2,9,9,14,8,0.608,7,1.104,652.63,571.99
TER_009,2014-05-31,2014,5,2,9,7,11,0,0.137,7,1.06,652.63,615.52
TER_009,2014-06-30,2014,6,2,9,7,9,3,0.511,7,1.0,652.63,468.94
TER_009,2014-07-31,2014,7,2,9,15,22,8,0.1,7,0.94,652.63,867.8
TER_009,2014-08-31,2014,8,2,9,11,17,5,0.128,7,0.896,652.63,806.37
TER_009,2014-09-30,2014,9,2,9,9,11,6,0.286,7,0.88,652.63,668.98
TER_009,2014-10-31,2014,10,2,9,6,10,7,0.205,7,0.896,652.63,595.77
TER_009,2014-11-30,2014,11,2,9,6,10,6,0.626,7,0.94,652.63,478.37
TER_009,2014-12-31,2014,12,2,9,10,13,10,0.164,7,1.0,652.63,714.44
TER_009,2015-01-31,2015,1,2,9,9,11,4,0.44,7,1.06,652.63,551.78
TER_009,2015-02-28,2015,2,2,9,13,19,10,0.199,7,1.104,652.63,795.69
TER_009,2015-03-31,2015,3,2,9,8,11,7,0.325,7,1.12,652.63,542.33
TER_009,2015-04-30,2015,4,2,9,10,13,8,0.224,7,1.104,652.63,674.25
TER_009,2015-05-31,2015,5,2,9,10,15,1,0.433,7,1.06,652.63,574.42
TER_009,2015-06-30,2015,6,2,9,7,10,2,0.458,7,1.0,652.63,516.07
TER_009,2015-07-31,2015,7,2,9,10,16,6,0.317,7,0.94,652.63,678.24
TER_009,2015-08-31,2015,8,2,9,11,16,10,0.438,7,0.896,652.63,684.02
TER_009,2015-09-30,2015,9,2,9,8,14,3,0.302,7,0.88,652.63,620.17
TER_009,2015-10-31,2015,10,2,9,11,16,11,0.466,7,0.896,652.63,645.15
TER_009,2015-11-30,2015,11,2,9,7,8,5,0.33,7,0.94,652.63,570.42
TER_009,2015-12-31,2015,12,2,9,11,14,6,0.62,7,1.0,652.63,581.95
TER_009,2016-01-31,2016,1,2,9,7,10,0,0.533,7,1.06,652.63,481.15
TER_009,2016-02-29,2016,2,2,9,14,19,4,0.701,7,1.104,652.63,682.65
TER_009,2016-03-31,2016,3,2,9,15,19,7,0.342,7,1.12,652.63,834.77
TER_009,2016-04-30,2016,4,2,9,15,19,6,0.558,7,1.104,652.63,696.58
TER_009,2016-05-31,2016,5,2,9,10,18,6,0.206,7,1.06,652.63,730.54
TER_009,2016-06-30,2016,6,2,9,11,14,7,0.557,7,1.0,652.63,583.07
TER_009,2016-07-31,2016,7,2,9,7,9,5,0.428,7,0.94,652.63,549.8
TER_009,2016-08-31,2016,8,2,9,6,9,7,0.131,7,0.896,652.63,583.69
TER_009,2016-09-30,2016,9,2,9,8,10,5,0.1,7,0.88,652.63,620.06
TER_009,2016-10-31,2016,10,2,9,9,9,5,0.431,7,0.896,652.63,566.43
TER_009,2016-11-30,2016,11,2,9,8,9,1,0.139,7,0.94,652.63,629.76
TER_009,2016-12-31,2016,12,2,9,8,12,6,0.11,7,1.0,652.63,668.63
TER_009,2017-01-31,2017,1,2,9,5,9,4,0.543,7,1.06,652.63,485.41
TER_009,2017-02-28,2017,2,2,9,11,18,8,0.1,7,1.104,652.63,768.68
TER_009,2017-03-31,2017,3,2,9,10,13,8,0.328,7,1.12,652.63,652.46
TER_009,2017-04-30,2017,4,2,9,11,17,7,0.151,7,1.104,652.63,721.06
TER_009,2017-05-31,2017,5,2,9,6,9,3,0.1,7,1.06,652.63,653.88
TER_009,2017-06-30,2017,6,2,9,6,6,5,0.353,7,1.0,652.63,557.42
TER_009,2017-07-31,2017,7,2,9,11,15,10,0.505,7,0.94,652.63,624.72
TER_009,2017-08-31,2017,8,2,9,11,14,3,0.353,7,0.896,652.63,642.83
TER_009,2017-09-30,2017,9,2,9,12,17,5,0.577,7,0.88,652.63,639.1
TER_009,2017-10-31,2017,10,2,9,9,13,7,0.258,7,0.896,652.63,602.4
TER_009,2017-11-30,2017,11,2,9,12,17,7,0.304,7,0.94,652.63,750.08
TER_009,2017-12-31,2017,12,2,9,8,8,8,0.383,7,1.0,652.63,548.73
TER_009,2018-01-31,2018,1,2,9,10,13,3,0.769,7,1.06,652.63,532.21
TER_009,2018-02-28,2018,2,2,9,6,9,1,0.601,7,1.104,652.63,455.8
TER_009,2018-03-31,2018,3,2,9,7,5,8,0.383,7,1.12,652.63,601.49
TER_009,2018-04-30,2018,4,2,9,4,6,3,0.733,7,1.104,652.63,372.12
TER_009,2018-05-31,2018,5,2,9,6,11,5,0.249,7,1.06,652.63,605.76
TER_009,2018-06-30,2018,6,2,9,7,10,3,0.373,7,1.0,652.63,522.06
TER_009,2018-07-31,2018,7,2,9,9,13,5,0.353,7,0.94,652.63,599.51
TER_009,2018-08-31,2018,8,2,9,11,15,8,0.322,7,0.896,652.63,626.9
